type time node value
residual 21371002000000 0 8.433333333 
voltage 21371002000000 0 2.809332888 
voltage_min 21371002000000 0 2.474333333 
voltage_max 21371002000000 0 2.834565000 
residual 21401102000000 0 8.410000000 
voltage 21401102000000 0 2.809099554 
voltage_min 21401102000000 0 2.474100000 
voltage_max 21401102000000 0 2.834331667 
residual 21431202000000 0 8.386666667 
voltage 21431202000000 0 2.808866221 
voltage_min 21431202000000 0 2.473866667 
voltage_max 21431202000000 0 2.834098333 
residual 21461302000000 0 8.363333333 
voltage 21461302000000 0 2.808632888 
voltage_min 21461302000000 0 2.473633333 
voltage_max 21461302000000 0 2.833865000 
residual 21491402000000 0 8.340000000 
voltage 21491402000000 0 2.808399554 
voltage_min 21491402000000 0 2.473400000 
voltage_max 21491402000000 0 2.833631667 
residual 21521502000000 0 8.316666667 
voltage 21521502000000 0 2.808166221 
voltage_min 21521502000000 0 2.473166667 
voltage_max 21521502000000 0 2.833398333 
residual 21551602000000 0 8.293333333 
voltage 21551602000000 0 2.807932888 
voltage_min 21551602000000 0 2.472933333 
voltage_max 21551602000000 0 2.833165000 
residual 21581702000000 0 8.270000000 
voltage 21581702000000 0 2.807699554 
voltage_min 21581702000000 0 2.472700000 
voltage_max 21581702000000 0 2.832931667 
residual 21611802000000 0 8.246666667 
voltage 21611802000000 0 2.807466221 
voltage_min 21611802000000 0 2.472466667 
voltage_max 21611802000000 0 2.832698333 
residual 21641902000000 0 8.223333333 
voltage 21641902000000 0 2.807232888 
voltage_min 21641902000000 0 2.472233333 
voltage_max 21641902000000 0 2.832465000 
residual 21672002000000 0 8.200000000 
voltage 21672002000000 0 2.806999554 
voltage_min 21672002000000 0 2.472000000 
voltage_max 21672002000000 0 2.832231667 
residual 21702102000000 0 8.176666667 
voltage 21702102000000 0 2.806766221 
voltage_min 21702102000000 0 2.471766667 
voltage_max 21702102000000 0 2.831998333 
residual 21732202000000 0 8.153333333 
voltage 21732202000000 0 2.806532888 
voltage_min 21732202000000 0 2.471533333 
voltage_max 21732202000000 0 2.831765000 
residual 21762302000000 0 8.130000000 
voltage 21762302000000 0 2.806299554 
voltage_min 21762302000000 0 2.471300000 
voltage_max 21762302000000 0 2.831531667 
residual 21792402000000 0 8.106666667 
voltage 21792402000000 0 2.806066221 
voltage_min 21792402000000 0 2.471066667 
voltage_max 21792402000000 0 2.831298333 
residual 21822502000000 0 8.083333333 
voltage 21822502000000 0 2.805832888 
voltage_min 21822502000000 0 2.470833333 
voltage_max 21822502000000 0 2.831065000 
residual 21852602000000 0 8.060000000 
voltage 21852602000000 0 2.805599554 
voltage_min 21852602000000 0 2.470600000 
voltage_max 21852602000000 0 2.830831667 
residual 21882702000000 0 8.036666667 
voltage 21882702000000 0 2.805366221 
voltage_min 21882702000000 0 2.470366667 
voltage_max 21882702000000 0 2.830598333 
residual 21912802000000 0 8.013333333 
voltage 21912802000000 0 2.805132888 
voltage_min 21912802000000 0 2.470133333 
voltage_max 21912802000000 0 2.830365000 
residual 21942902000000 0 7.990000000 
voltage 21942902000000 0 2.804899554 
voltage_min 21942902000000 0 2.469900000 
voltage_max 21942902000000 0 2.830131667 
residual 21973002000000 0 7.966666667 
voltage 21973002000000 0 2.804666221 
voltage_min 21973002000000 0 2.469666667 
voltage_max 21973002000000 0 2.829898333 
residual 22003102000000 0 7.943333333 
voltage 22003102000000 0 2.804432888 
voltage_min 22003102000000 0 2.469433333 
voltage_max 22003102000000 0 2.829665000 
residual 22033202000000 0 7.920000000 
voltage 22033202000000 0 2.804199554 
voltage_min 22033202000000 0 2.469200000 
voltage_max 22033202000000 0 2.829431667 
residual 22063302000000 0 7.896666667 
voltage 22063302000000 0 2.803966221 
voltage_min 22063302000000 0 2.468966667 
voltage_max 22063302000000 0 2.829198333 
residual 22093402000000 0 7.873333333 
voltage 22093402000000 0 2.803732888 
voltage_min 22093402000000 0 2.468733333 
voltage_max 22093402000000 0 2.828965000 
residual 22123502000000 0 7.850000000 
voltage 22123502000000 0 2.803499554 
voltage_min 22123502000000 0 2.468500000 
voltage_max 22123502000000 0 2.828731667 
residual 22153602000000 0 7.826666667 
voltage 22153602000000 0 2.803266221 
voltage_min 22153602000000 0 2.468266667 
voltage_max 22153602000000 0 2.828498333 
residual 22183702000000 0 7.803333333 
voltage 22183702000000 0 2.803032888 
voltage_min 22183702000000 0 2.468033333 
voltage_max 22183702000000 0 2.828265000 
residual 22213802000000 0 7.780000000 
voltage 22213802000000 0 2.802799554 
voltage_min 22213802000000 0 2.467800000 
voltage_max 22213802000000 0 2.828031667 
residual 22243902000000 0 7.756666667 
voltage 22243902000000 0 2.802566221 
voltage_min 22243902000000 0 2.467566667 
voltage_max 22243902000000 0 2.827798333 
residual 22274002000000 0 7.733333333 
voltage 22274002000000 0 2.802332888 
voltage_min 22274002000000 0 2.467333333 
voltage_max 22274002000000 0 2.827565000 
residual 22304102000000 0 7.710000000 
voltage 22304102000000 0 2.802099554 
voltage_min 22304102000000 0 2.467100000 
voltage_max 22304102000000 0 2.827331667 
residual 22334202000000 0 7.686666667 
voltage 22334202000000 0 2.801866221 
voltage_min 22334202000000 0 2.466866667 
voltage_max 22334202000000 0 2.827098333 
residual 22364302000000 0 7.663333333 
voltage 22364302000000 0 2.801632888 
voltage_min 22364302000000 0 2.466633333 
voltage_max 22364302000000 0 2.826865000 
residual 22394402000000 0 7.640000000 
voltage 22394402000000 0 2.801399554 
voltage_min 22394402000000 0 2.466400000 
voltage_max 22394402000000 0 2.826631667 
residual 22424502000000 0 7.616666667 
voltage 22424502000000 0 2.801166221 
voltage_min 22424502000000 0 2.466166667 
voltage_max 22424502000000 0 2.826398333 
residual 22454602000000 0 7.593333333 
voltage 22454602000000 0 2.800932888 
voltage_min 22454602000000 0 2.465933333 
voltage_max 22454602000000 0 2.826165000 
residual 22484702000000 0 7.570000000 
voltage 22484702000000 0 2.800699554 
voltage_min 22484702000000 0 2.465700000 
voltage_max 22484702000000 0 2.825931667 
residual 22514802000000 0 7.546666667 
voltage 22514802000000 0 2.800466221 
voltage_min 22514802000000 0 2.465466667 
voltage_max 22514802000000 0 2.825698333 
residual 22544902000000 0 7.523333333 
voltage 22544902000000 0 2.800232888 
voltage_min 22544902000000 0 2.465233333 
voltage_max 22544902000000 0 2.825465000 
residual 22575002000000 0 7.500000000 
voltage 22575002000000 0 2.799999554 
voltage_min 22575002000000 0 2.465000000 
voltage_max 22575002000000 0 2.825231667 
residual 22605102000000 0 7.476666667 
voltage 22605102000000 0 2.799766221 
voltage_min 22605102000000 0 2.464766667 
voltage_max 22605102000000 0 2.824998333 
residual 22635202000000 0 7.453333333 
voltage 22635202000000 0 2.799532888 
voltage_min 22635202000000 0 2.464533333 
voltage_max 22635202000000 0 2.824765000 
residual 22665302000000 0 7.430000000 
voltage 22665302000000 0 2.799299554 
voltage_min 22665302000000 0 2.464300000 
voltage_max 22665302000000 0 2.824531667 
residual 22695402000000 0 7.406666667 
voltage 22695402000000 0 2.799066221 
voltage_min 22695402000000 0 2.464066667 
voltage_max 22695402000000 0 2.824298333 
residual 22725502000000 0 7.383333333 
voltage 22725502000000 0 2.798832888 
voltage_min 22725502000000 0 2.463833333 
voltage_max 22725502000000 0 2.824065000 
residual 22755602000000 0 7.360000000 
voltage 22755602000000 0 2.798599554 
voltage_min 22755602000000 0 2.463600000 
voltage_max 22755602000000 0 2.823831667 
residual 22785702000000 0 7.336666667 
voltage 22785702000000 0 2.798366221 
voltage_min 22785702000000 0 2.463366667 
voltage_max 22785702000000 0 2.823598333 
residual 22815802000000 0 7.313333333 
voltage 22815802000000 0 2.798132888 
voltage_min 22815802000000 0 2.463133333 
voltage_max 22815802000000 0 2.823365000 
residual 22845902000000 0 7.290000000 
voltage 22845902000000 0 2.797899554 
voltage_min 22845902000000 0 2.462900000 
voltage_max 22845902000000 0 2.823131667 
residual 22876002000000 0 7.266666667 
voltage 22876002000000 0 2.797666221 
voltage_min 22876002000000 0 2.462666667 
voltage_max 22876002000000 0 2.822898333 
residual 22906102000000 0 7.243333333 
voltage 22906102000000 0 2.797432888 
voltage_min 22906102000000 0 2.462433333 
voltage_max 22906102000000 0 2.822665000 
residual 22936202000000 0 7.220000000 
voltage 22936202000000 0 2.797199554 
voltage_min 22936202000000 0 2.462200000 
voltage_max 22936202000000 0 2.822431667 
residual 22966302000000 0 7.196666667 
voltage 22966302000000 0 2.796966221 
voltage_min 22966302000000 0 2.461966667 
voltage_max 22966302000000 0 2.822198333 
residual 22996402000000 0 7.173333333 
voltage 22996402000000 0 2.796732888 
voltage_min 22996402000000 0 2.461733333 
voltage_max 22996402000000 0 2.821965000 
residual 23026502000000 0 7.150000000 
voltage 23026502000000 0 2.796499554 
voltage_min 23026502000000 0 2.461500000 
voltage_max 23026502000000 0 2.821731667 
residual 23056602000000 0 7.126666667 
voltage 23056602000000 0 2.796266221 
voltage_min 23056602000000 0 2.461266667 
voltage_max 23056602000000 0 2.821498333 
residual 23086702000000 0 7.103333333 
voltage 23086702000000 0 2.796032888 
voltage_min 23086702000000 0 2.461033333 
voltage_max 23086702000000 0 2.821265000 
residual 23116802000000 0 7.080000000 
voltage 23116802000000 0 2.795799554 
voltage_min 23116802000000 0 2.460800000 
voltage_max 23116802000000 0 2.821031667 
residual 23146902000000 0 7.056666667 
voltage 23146902000000 0 2.795566221 
voltage_min 23146902000000 0 2.460566667 
voltage_max 23146902000000 0 2.820798333 
residual 23177002000000 0 7.033333333 
voltage 23177002000000 0 2.795332888 
voltage_min 23177002000000 0 2.460333333 
voltage_max 23177002000000 0 2.820565000 
residual 23207102000000 0 7.010000000 
voltage 23207102000000 0 2.795099554 
voltage_min 23207102000000 0 2.460100000 
voltage_max 23207102000000 0 2.820331667 
residual 23237202000000 0 6.986666667 
voltage 23237202000000 0 2.794866221 
voltage_min 23237202000000 0 2.459866667 
voltage_max 23237202000000 0 2.820098333 
residual 23267302000000 0 6.963333333 
voltage 23267302000000 0 2.794632888 
voltage_min 23267302000000 0 2.459633333 
voltage_max 23267302000000 0 2.819865000 
residual 23297402000000 0 6.940000000 
voltage 23297402000000 0 2.794399554 
voltage_min 23297402000000 0 2.459400000 
voltage_max 23297402000000 0 2.819631667 
residual 23327502000000 0 6.916666667 
voltage 23327502000000 0 2.794166221 
voltage_min 23327502000000 0 2.459166667 
voltage_max 23327502000000 0 2.819398333 
residual 23357602000000 0 6.893333333 
voltage 23357602000000 0 2.793932888 
voltage_min 23357602000000 0 2.458933333 
voltage_max 23357602000000 0 2.819165000 
residual 23387702000000 0 6.870000000 
voltage 23387702000000 0 2.793699554 
voltage_min 23387702000000 0 2.458700000 
voltage_max 23387702000000 0 2.818931667 
residual 23417802000000 0 6.846666667 
voltage 23417802000000 0 2.793466221 
voltage_min 23417802000000 0 2.458466667 
voltage_max 23417802000000 0 2.818698333 
residual 23447902000000 0 6.823333333 
voltage 23447902000000 0 2.793232888 
voltage_min 23447902000000 0 2.458233333 
voltage_max 23447902000000 0 2.818465000 
residual 23478002000000 0 6.800000000 
voltage 23478002000000 0 2.792999554 
voltage_min 23478002000000 0 2.458000000 
voltage_max 23478002000000 0 2.818231667 
residual 23508102000000 0 6.776666667 
voltage 23508102000000 0 2.792766221 
voltage_min 23508102000000 0 2.457766667 
voltage_max 23508102000000 0 2.817998333 
residual 23538202000000 0 6.753333333 
voltage 23538202000000 0 2.792532888 
voltage_min 23538202000000 0 2.457533333 
voltage_max 23538202000000 0 2.817765000 
residual 23568302000000 0 6.730000000 
voltage 23568302000000 0 2.792299554 
voltage_min 23568302000000 0 2.457300000 
voltage_max 23568302000000 0 2.817531667 
residual 23598402000000 0 6.706666667 
voltage 23598402000000 0 2.792066221 
voltage_min 23598402000000 0 2.457066667 
voltage_max 23598402000000 0 2.817298333 
residual 23628502000000 0 6.683333333 
voltage 23628502000000 0 2.791832888 
voltage_min 23628502000000 0 2.456833333 
voltage_max 23628502000000 0 2.817065000 
residual 23658602000000 0 6.660000000 
voltage 23658602000000 0 2.791599554 
voltage_min 23658602000000 0 2.456600000 
voltage_max 23658602000000 0 2.816831667 
residual 23688702000000 0 6.636666667 
voltage 23688702000000 0 2.791366221 
voltage_min 23688702000000 0 2.456366667 
voltage_max 23688702000000 0 2.816598333 
residual 23718802000000 0 6.613333333 
voltage 23718802000000 0 2.791132888 
voltage_min 23718802000000 0 2.456133333 
voltage_max 23718802000000 0 2.816365000 
residual 23748902000000 0 6.590000000 
voltage 23748902000000 0 2.790899554 
voltage_min 23748902000000 0 2.455900000 
voltage_max 23748902000000 0 2.816131667 
residual 23779002000000 0 6.566666667 
voltage 23779002000000 0 2.790666221 
voltage_min 23779002000000 0 2.455666667 
voltage_max 23779002000000 0 2.815898333 
residual 23809102000000 0 6.543333333 
voltage 23809102000000 0 2.790432888 
voltage_min 23809102000000 0 2.455433333 
voltage_max 23809102000000 0 2.815665000 
residual 23839202000000 0 6.520000000 
voltage 23839202000000 0 2.790199554 
voltage_min 23839202000000 0 2.455200000 
voltage_max 23839202000000 0 2.815431667 
residual 23869302000000 0 6.496666667 
voltage 23869302000000 0 2.789966221 
voltage_min 23869302000000 0 2.454966667 
voltage_max 23869302000000 0 2.815198333 
residual 23899402000000 0 6.473333333 
voltage 23899402000000 0 2.789732888 
voltage_min 23899402000000 0 2.454733333 
voltage_max 23899402000000 0 2.814965000 
residual 23929502000000 0 6.450000000 
voltage 23929502000000 0 2.789499554 
voltage_min 23929502000000 0 2.454500000 
voltage_max 23929502000000 0 2.814731667 
residual 23959602000000 0 6.426666667 
voltage 23959602000000 0 2.789266221 
voltage_min 23959602000000 0 2.454266667 
voltage_max 23959602000000 0 2.814498333 
residual 23989702000000 0 6.403333333 
voltage 23989702000000 0 2.789032888 
voltage_min 23989702000000 0 2.454033333 
voltage_max 23989702000000 0 2.814265000 
residual 24019802000000 0 6.380000000 
voltage 24019802000000 0 2.788799554 
voltage_min 24019802000000 0 2.453800000 
voltage_max 24019802000000 0 2.814031667 
residual 24049902000000 0 6.356666667 
voltage 24049902000000 0 2.788566221 
voltage_min 24049902000000 0 2.453566667 
voltage_max 24049902000000 0 2.813798333 
residual 24080002000000 0 6.333333333 
voltage 24080002000000 0 2.788332888 
voltage_min 24080002000000 0 2.453333333 
voltage_max 24080002000000 0 2.813565000 
residual 24110102000000 0 6.310000000 
voltage 24110102000000 0 2.788099554 
voltage_min 24110102000000 0 2.453100000 
voltage_max 24110102000000 0 2.813331667 
residual 24140202000000 0 6.286666667 
voltage 24140202000000 0 2.787866221 
voltage_min 24140202000000 0 2.452866667 
voltage_max 24140202000000 0 2.813098333 
residual 24170302000000 0 6.263333333 
voltage 24170302000000 0 2.787632888 
voltage_min 24170302000000 0 2.452633333 
voltage_max 24170302000000 0 2.812865000 
residual 24200402000000 0 6.240000000 
voltage 24200402000000 0 2.787399554 
voltage_min 24200402000000 0 2.452400000 
voltage_max 24200402000000 0 2.812631667 
residual 24230502000000 0 6.216666667 
voltage 24230502000000 0 2.787166221 
voltage_min 24230502000000 0 2.452166667 
voltage_max 24230502000000 0 2.812398333 
residual 24260602000000 0 6.193333333 
voltage 24260602000000 0 2.786932888 
voltage_min 24260602000000 0 2.451933333 
voltage_max 24260602000000 0 2.812165000 
residual 24290702000000 0 6.170000000 
voltage 24290702000000 0 2.786699554 
voltage_min 24290702000000 0 2.451700000 
voltage_max 24290702000000 0 2.811931667 
residual 24320802000000 0 6.146666667 
voltage 24320802000000 0 2.786466221 
voltage_min 24320802000000 0 2.451466667 
voltage_max 24320802000000 0 2.811698333 
residual 24350902000000 0 6.123333333 
voltage 24350902000000 0 2.786232888 
voltage_min 24350902000000 0 2.451233333 
voltage_max 24350902000000 0 2.811465000 
residual 24381002000000 0 6.100000000 
voltage 24381002000000 0 2.785999554 
voltage_min 24381002000000 0 2.451000000 
voltage_max 24381002000000 0 2.811231667 
residual 24411102000000 0 6.076666667 
voltage 24411102000000 0 2.785766221 
voltage_min 24411102000000 0 2.450766667 
voltage_max 24411102000000 0 2.810998333 
residual 24441202000000 0 6.053333333 
voltage 24441202000000 0 2.785532888 
voltage_min 24441202000000 0 2.450533333 
voltage_max 24441202000000 0 2.810765000 
residual 24471302000000 0 6.030000000 
voltage 24471302000000 0 2.785299554 
voltage_min 24471302000000 0 2.450300000 
voltage_max 24471302000000 0 2.810531667 
residual 24501402000000 0 6.006666667 
voltage 24501402000000 0 2.785066221 
voltage_min 24501402000000 0 2.450066667 
voltage_max 24501402000000 0 2.810298333 
residual 24531502000000 0 5.983333333 
voltage 24531502000000 0 2.784832888 
voltage_min 24531502000000 0 2.449833333 
voltage_max 24531502000000 0 2.810065000 
residual 24561602000000 0 5.960000000 
voltage 24561602000000 0 2.784599554 
voltage_min 24561602000000 0 2.449600000 
voltage_max 24561602000000 0 2.809831667 
residual 24591702000000 0 5.936666667 
voltage 24591702000000 0 2.784366221 
voltage_min 24591702000000 0 2.449366667 
voltage_max 24591702000000 0 2.809598333 
residual 24621802000000 0 5.913333333 
voltage 24621802000000 0 2.784132888 
voltage_min 24621802000000 0 2.449133333 
voltage_max 24621802000000 0 2.809365000 
residual 24651902000000 0 5.890000000 
voltage 24651902000000 0 2.783899554 
voltage_min 24651902000000 0 2.448900000 
voltage_max 24651902000000 0 2.809131667 
residual 24682002000000 0 5.866666667 
voltage 24682002000000 0 2.783666221 
voltage_min 24682002000000 0 2.448666667 
voltage_max 24682002000000 0 2.808898333 
residual 24712102000000 0 5.843333333 
voltage 24712102000000 0 2.783432888 
voltage_min 24712102000000 0 2.448433333 
voltage_max 24712102000000 0 2.808665000 
residual 24742202000000 0 5.820000000 
voltage 24742202000000 0 2.783199554 
voltage_min 24742202000000 0 2.448200000 
voltage_max 24742202000000 0 2.808431667 
residual 24772302000000 0 5.796666667 
voltage 24772302000000 0 2.782966221 
voltage_min 24772302000000 0 2.447966667 
voltage_max 24772302000000 0 2.808198333 
residual 24802402000000 0 5.773333333 
voltage 24802402000000 0 2.782732888 
voltage_min 24802402000000 0 2.447733333 
voltage_max 24802402000000 0 2.807965000 
residual 24832502000000 0 5.750000000 
voltage 24832502000000 0 2.782499554 
voltage_min 24832502000000 0 2.447500000 
voltage_max 24832502000000 0 2.807731667 
residual 24862602000000 0 5.726666667 
voltage 24862602000000 0 2.782266221 
voltage_min 24862602000000 0 2.447266667 
voltage_max 24862602000000 0 2.807498333 
residual 24892702000000 0 5.703333333 
voltage 24892702000000 0 2.782032888 
voltage_min 24892702000000 0 2.447033333 
voltage_max 24892702000000 0 2.807265000 
residual 24922802000000 0 5.680000000 
voltage 24922802000000 0 2.781799554 
voltage_min 24922802000000 0 2.446800000 
voltage_max 24922802000000 0 2.807031667 
residual 24952902000000 0 5.656666667 
voltage 24952902000000 0 2.781566221 
voltage_min 24952902000000 0 2.446566667 
voltage_max 24952902000000 0 2.806798333 
residual 24983002000000 0 5.633333333 
voltage 24983002000000 0 2.781332888 
voltage_min 24983002000000 0 2.446333333 
voltage_max 24983002000000 0 2.806565000 
residual 25013102000000 0 5.610000000 
voltage 25013102000000 0 2.781099554 
voltage_min 25013102000000 0 2.446100000 
voltage_max 25013102000000 0 2.806331667 
residual 25043202000000 0 5.586666667 
voltage 25043202000000 0 2.780866221 
voltage_min 25043202000000 0 2.445866667 
voltage_max 25043202000000 0 2.806098333 
residual 25073302000000 0 5.563333333 
voltage 25073302000000 0 2.780632888 
voltage_min 25073302000000 0 2.445633333 
voltage_max 25073302000000 0 2.805865000 
residual 25103402000000 0 5.540000000 
voltage 25103402000000 0 2.780399554 
voltage_min 25103402000000 0 2.445400000 
voltage_max 25103402000000 0 2.805631667 
residual 25133502000000 0 5.516666667 
voltage 25133502000000 0 2.780166221 
voltage_min 25133502000000 0 2.445166667 
voltage_max 25133502000000 0 2.805398333 
residual 25163602000000 0 5.493333333 
voltage 25163602000000 0 2.779932888 
voltage_min 25163602000000 0 2.444933333 
voltage_max 25163602000000 0 2.805165000 
residual 25193702000000 0 5.470000000 
voltage 25193702000000 0 2.779699554 
voltage_min 25193702000000 0 2.444700000 
voltage_max 25193702000000 0 2.804931667 
residual 25223802000000 0 5.446666667 
voltage 25223802000000 0 2.779466221 
voltage_min 25223802000000 0 2.444466667 
voltage_max 25223802000000 0 2.804698333 
residual 25253902000000 0 5.423333333 
voltage 25253902000000 0 2.779232888 
voltage_min 25253902000000 0 2.444233333 
voltage_max 25253902000000 0 2.804465000 
residual 25284002000000 0 5.400000000 
voltage 25284002000000 0 2.778999554 
voltage_min 25284002000000 0 2.444000000 
voltage_max 25284002000000 0 2.804231667 
residual 25314102000000 0 5.376666667 
voltage 25314102000000 0 2.778766221 
voltage_min 25314102000000 0 2.443766667 
voltage_max 25314102000000 0 2.803998333 
residual 25344202000000 0 5.353333333 
voltage 25344202000000 0 2.778532888 
voltage_min 25344202000000 0 2.443533333 
voltage_max 25344202000000 0 2.803765000 
residual 25374302000000 0 5.330000000 
voltage 25374302000000 0 2.778299554 
voltage_min 25374302000000 0 2.443300000 
voltage_max 25374302000000 0 2.803531667 
residual 25404402000000 0 5.306666667 
voltage 25404402000000 0 2.778066221 
voltage_min 25404402000000 0 2.443066667 
voltage_max 25404402000000 0 2.803298333 
residual 25434502000000 0 5.283333333 
voltage 25434502000000 0 2.777832888 
voltage_min 25434502000000 0 2.442833333 
voltage_max 25434502000000 0 2.803065000 
residual 25464602000000 0 5.260000000 
voltage 25464602000000 0 2.777599554 
voltage_min 25464602000000 0 2.442600000 
voltage_max 25464602000000 0 2.802831667 
residual 25494702000000 0 5.236666667 
voltage 25494702000000 0 2.777366221 
voltage_min 25494702000000 0 2.442366667 
voltage_max 25494702000000 0 2.802598333 
residual 25524802000000 0 5.213333333 
voltage 25524802000000 0 2.777132888 
voltage_min 25524802000000 0 2.442133333 
voltage_max 25524802000000 0 2.802365000 
residual 25554902000000 0 5.190000000 
voltage 25554902000000 0 2.776899554 
voltage_min 25554902000000 0 2.441900000 
voltage_max 25554902000000 0 2.802131667 
residual 25585002000000 0 5.166666667 
voltage 25585002000000 0 2.776666221 
voltage_min 25585002000000 0 2.441666667 
voltage_max 25585002000000 0 2.801898333 
residual 25615102000000 0 5.143333333 
voltage 25615102000000 0 2.776432888 
voltage_min 25615102000000 0 2.441433333 
voltage_max 25615102000000 0 2.801665000 
residual 25645202000000 0 5.120000000 
voltage 25645202000000 0 2.776199554 
voltage_min 25645202000000 0 2.441200000 
voltage_max 25645202000000 0 2.801431667 
residual 25675302000000 0 5.096666667 
voltage 25675302000000 0 2.775966221 
voltage_min 25675302000000 0 2.440966667 
voltage_max 25675302000000 0 2.801198333 
residual 25705402000000 0 5.073333333 
voltage 25705402000000 0 2.775732888 
voltage_min 25705402000000 0 2.440733333 
voltage_max 25705402000000 0 2.800965000 
residual 25735502000000 0 5.050000000 
voltage 25735502000000 0 2.775499554 
voltage_min 25735502000000 0 2.440500000 
voltage_max 25735502000000 0 2.800731667 
residual 25765602000000 0 5.026666667 
voltage 25765602000000 0 2.775266221 
voltage_min 25765602000000 0 2.440266667 
voltage_max 25765602000000 0 2.800498333 
residual 25795702000000 0 5.003333333 
voltage 25795702000000 0 2.775032888 
voltage_min 25795702000000 0 2.440033333 
voltage_max 25795702000000 0 2.800265000 
residual 25825802000000 0 4.980000000 
voltage 25825802000000 0 2.771774554 
voltage_min 25825802000000 0 2.432800000 
voltage_max 25825802000000 0 2.800031667 
residual 25855902000000 0 4.956666667 
voltage 25855902000000 0 2.763453721 
voltage_min 25855902000000 0 2.424400000 
voltage_max 25855902000000 0 2.792740000 
residual 25886002000000 0 4.933333333 
voltage 25886002000000 0 2.755053721 
voltage_min 25886002000000 0 2.416000000 
voltage_max 25886002000000 0 2.784340000 
residual 25916102000000 0 4.910000000 
voltage 25916102000000 0 2.746653721 
voltage_min 25916102000000 0 2.407600000 
voltage_max 25916102000000 0 2.775940000 
residual 25946202000000 0 4.886666667 
voltage 25946202000000 0 2.738253721 
voltage_min 25946202000000 0 2.399200000 
voltage_max 25946202000000 0 2.767540000 
residual 25976302000000 0 4.863333333 
voltage 25976302000000 0 2.729853721 
voltage_min 25976302000000 0 2.390800000 
voltage_max 25976302000000 0 2.759140000 
residual 26006402000000 0 4.840000000 
voltage 26006402000000 0 2.721453721 
voltage_min 26006402000000 0 2.382400000 
voltage_max 26006402000000 0 2.750740000 
residual 26036502000000 0 4.816666667 
voltage 26036502000000 0 2.713053721 
voltage_min 26036502000000 0 2.374000000 
voltage_max 26036502000000 0 2.742340000 
residual 26066602000000 0 4.793333333 
voltage 26066602000000 0 2.704653721 
voltage_min 26066602000000 0 2.365600000 
voltage_max 26066602000000 0 2.733940000 
residual 26096702000000 0 4.770000000 
voltage 26096702000000 0 2.696253721 
voltage_min 26096702000000 0 2.357200000 
voltage_max 26096702000000 0 2.725540000 
residual 26126802000000 0 4.746666667 
voltage 26126802000000 0 2.687853721 
voltage_min 26126802000000 0 2.348800000 
voltage_max 26126802000000 0 2.717140000 
residual 26156902000000 0 4.723333333 
voltage 26156902000000 0 2.679453721 
voltage_min 26156902000000 0 2.340400000 
voltage_max 26156902000000 0 2.708740000 
residual 26187002000000 0 4.700000000 
voltage 26187002000000 0 2.671053721 
voltage_min 26187002000000 0 2.332000000 
voltage_max 26187002000000 0 2.700340000 
residual 26217102000000 0 4.676666667 
voltage 26217102000000 0 2.662653721 
voltage_min 26217102000000 0 2.323600000 
voltage_max 26217102000000 0 2.691940000 
residual 26247202000000 0 4.653333333 
voltage 26247202000000 0 2.654253721 
voltage_min 26247202000000 0 2.315200000 
voltage_max 26247202000000 0 2.683540000 
residual 26277302000000 0 4.630000000 
voltage 26277302000000 0 2.645853721 
voltage_min 26277302000000 0 2.306800000 
voltage_max 26277302000000 0 2.675140000 
residual 26307402000000 0 4.606666667 
voltage 26307402000000 0 2.637453721 
voltage_min 26307402000000 0 2.298400000 
voltage_max 26307402000000 0 2.666740000 
residual 26337502000000 0 4.583333333 
voltage 26337502000000 0 2.629053721 
voltage_min 26337502000000 0 2.290000000 
voltage_max 26337502000000 0 2.658340000 
residual 26367602000000 0 4.560000000 
voltage 26367602000000 0 2.620653721 
voltage_min 26367602000000 0 2.281600000 
voltage_max 26367602000000 0 2.649940000 
residual 26397702000000 0 4.536666667 
voltage 26397702000000 0 2.612253721 
voltage_min 26397702000000 0 2.273200000 
voltage_max 26397702000000 0 2.641540000 
residual 26427802000000 0 4.513333333 
voltage 26427802000000 0 2.603853721 
voltage_min 26427802000000 0 2.264800000 
voltage_max 26427802000000 0 2.633140000 
residual 26457902000000 0 4.490000000 
voltage 26457902000000 0 2.595453721 
voltage_min 26457902000000 0 2.256400000 
voltage_max 26457902000000 0 2.624740000 
residual 26488002000000 0 4.466666667 
voltage 26488002000000 0 2.587053721 
voltage_min 26488002000000 0 2.248000000 
voltage_max 26488002000000 0 2.616340000 
residual 26518102000000 0 4.443333333 
voltage 26518102000000 0 2.578653721 
voltage_min 26518102000000 0 2.239600000 
voltage_max 26518102000000 0 2.607940000 
residual 26548202000000 0 4.420000000 
voltage 26548202000000 0 2.570253721 
voltage_min 26548202000000 0 2.231200000 
voltage_max 26548202000000 0 2.599540000 
residual 26578302000000 0 4.396666667 
voltage 26578302000000 0 2.561853721 
voltage_min 26578302000000 0 2.222800000 
voltage_max 26578302000000 0 2.591140000 
residual 26608402000000 0 4.373333333 
voltage 26608402000000 0 2.553453721 
voltage_min 26608402000000 0 2.214400000 
voltage_max 26608402000000 0 2.582740000 
residual 26638502000000 0 4.350000000 
voltage 26638502000000 0 2.545053721 
voltage_min 26638502000000 0 2.206000000 
voltage_max 26638502000000 0 2.574340000 
residual 26668602000000 0 4.326666667 
voltage 26668602000000 0 2.536653721 
voltage_min 26668602000000 0 2.197600000 
voltage_max 26668602000000 0 2.565940000 
